Date,Time,Temperature (°C),Humidity (%),Wind Speed (km/h),Weather Condition
2025-05-12,2025-05-12 16:00,0.09534354702017947,38,-0.1028928133941983,Sunny
2025-05-12,2025-05-12 17:00,0.11558071176988213,38,-0.19239957145361702,Sunny
2025-05-12,2025-05-12 18:00,-0.4308227364721013,47,-0.19239957145361702,Patchy rain nearby
2025-05-12,2025-05-12 19:00,-0.9772261847140847,57,-0.1028928133941983,Clear 
2025-05-12,2025-05-12 20:00,-1.5236296329560681,66,-0.1028928133941983,Patchy rain nearby
2025-05-12,2025-05-12 21:00,-1.4224438092075526,65,-0.4385431561170198,Patchy rain nearby
2025-05-12,2025-05-12 22:00,-1.3010208207093346,63,-0.684686740780422,Patchy rain nearby
2025-05-12,2025-05-12 23:00,-1.199834996960819,61,-0.9979603939883886,Patchy rain nearby
2025-05-13,2025-05-13 00:00,-1.3212579854590372,64,-1.2441039786517911,Patchy rain nearby
2025-05-13,2025-05-13 01:00,-1.4426809739572561,67,-1.5573776318597576,Patchy rain nearby
2025-05-13,2025-05-13 02:00,-1.564103962455475,70,-1.8035212165231602,Patchy rain nearby
2025-05-13,2025-05-13 03:00,-1.564103962455475,69,-1.4007408052557744,Patchy rain nearby
2025-05-13,2025-05-13 04:00,-1.564103962455475,67,-1.0874671520478079,Patchy rain nearby
2025-05-13,2025-05-13 05:00,-1.5843411272051777,66,-0.684686740780422,Patchy rain nearby
2025-05-13,2025-05-13 06:00,-1.3010208207093346,60,-1.2441039786517911,Sunny
2025-05-13,2025-05-13 07:00,-1.0379376789631942,55,-1.893027974582579,Patchy rain nearby
2025-05-13,2025-05-13 08:00,-0.7546173724673512,49,-2.4524452124539486,Sunny
2025-05-13,2025-05-13 09:00,-0.47129706597150733,45,-1.893027974582579,Sunny
2025-05-13,2025-05-13 10:00,-0.16773959472596092,41,-1.4007408052557744,Sunny
2025-05-13,2025-05-13 11:00,0.13581787651958552,37,-0.8413235673844053,Sunny
2025-05-13,2025-05-13 12:00,0.33818952401661645,34,-0.684686740780422,Sunny
2025-05-13,2025-05-13 13:00,0.5203240067639447,31,-0.5056732246615838,Sunny
2025-05-13,2025-05-13 14:00,0.7226956542609757,28,-0.3490363980576006,Sunny
2025-05-13,2025-05-13 15:00,0.7226956542609757,28,-0.5056732246615838,Sunny
2025-05-13,2025-05-13 16:00,0.7429328190106776,27,-0.7518168093249862,Sunny
2025-05-13,2025-05-13 17:00,0.7429328190106776,26,-0.9084536359289697,Sunny
2025-05-13,2025-05-13 18:00,0.4393753477651312,30,-1.3112340471963555,Sunny
2025-05-13,2025-05-13 19:00,0.15605504126928818,33,-1.7140144584637411,Clear 
2025-05-13,2025-05-13 20:00,-0.14750242997625826,36,-2.1167948697311267,Clear 
2025-05-13,2025-05-13 21:00,-0.2689254184744764,38,-1.5573776318597576,Clear 
2025-05-13,2025-05-13 22:00,-0.39034840697269524,39,-0.9084536359289697,Clear 
2025-05-13,2025-05-13 23:00,-0.5320085602206168,41,-0.3490363980576006,Clear 
